0.5173	0.659718	-0.700636	0.435864	0.490625	0.644965	-0.684289	0.690292	0.747417	0.796921	-0.456672	0.500488	0.558669	-0.614802	-0.579413	0.665612	-0.60395	0.644515	-0.712114	-0.634928	-0.684495	-0.723909	0.649211	0.64956	0.665139	0.555834	-0.715416	0.598323	-0.621088	-0.571057	0.716862	0.700326
0.468076	0.865644	-0.620853	0.46988	0.386371	0.833087	-0.803849	0.641933	0.709272	0.730918	-0.995265	0.559778	0.627277	-0.439082	-0.864373	0.800803	-0.535051	0.811148	-0.58558	-0.853129	0.0394535	-0.540356	0.5533	0.509279	0.432381	0.569256	-0.67818	0.563461	-0.838438	-0.797644	0.712423	0.708645
0.620532	0.652617	-0.744151	0.598118	0.73263	0.512674	-0.554148	0.521908	0.577144	0.720284	-0.659692	0.844994	0.597326	-0.597484	-0.667333	0.65305	-0.702827	0.523166	-0.628333	-0.615421	-0.741559	-0.661555	0.586229	0.591068	0.526083	0.64051	-0.647855	0.672369	-0.643135	-0.552012	0.596877	0.663333
0.717666	0.560298	-0.590434	0.487833	0.524611	0.622225	-0.704651	0.697402	0.423167	0.874901	-0.8653	0.60401	0.704491	-0.54396	-0.666093	0.647562	-0.700479	0.709681	-0.658018	-0.624342	-0.76046	-0.673193	0.712082	0.614422	0.545412	0.628898	-0.735542	0.728275	-0.601179	-0.613747	0.652865	0.487986
0.646918	0.705856	-0.791867	0.670632	0.761895	0.647836	-0.694401	0.602562	0.627521	0.4511	-0.449169	0.531875	0.718018	-0.603187	-0.685647	0.560382	-0.67173	0.597352	-0.689652	-0.616051	-0.874746	-0.643404	0.672386	0.552189	0.623104	0.672809	-0.502865	0.546064	-0.519988	-0.612853	0.596928	0.576447
0.542371	0.65182	-0.955554	0.137567	0.362909	0.601291	-0.824819	0.645898	0.182979	0.00926567	-1.04216	0.893202	0.87195	-0.895611	-0.77733	0.446115	-0.530119	0.932823	-0.731276	-0.678784	-0.718872	-0.842067	0.769189	0.563846	0.890114	-0.0851994	-0.497702	0.767758	-0.80806	-0.452381	0.771689	0.724069
0.587083	0.68829	-0.729783	0.713515	0.602413	0.547821	-0.57578	0.678665	0.611493	0.778248	-0.443739	0.857403	0.559276	-0.683442	-0.526121	0.593487	-0.66629	0.616022	-0.579303	-0.68149	-0.706282	-0.633729	0.679934	0.659219	0.654286	0.559287	-0.67708	0.553111	-0.546483	-0.601313	0.6014	0.644071
0.622277	0.57837	-0.629823	0.592888	0.666088	0.566037	-0.53816	0.4976	0.701596	0.714426	-0.704051	0.829654	0.664067	-0.593735	-0.558434	0.639041	-0.627385	0.657806	-0.597606	-0.632849	-0.624579	-0.679171	0.650747	0.583374	0.6299	0.601963	-0.611794	0.623147	-0.549023	-0.634217	0.613759	0.619025
0.741064	0.71273	-0.789715	0.604497	0.544496	0.722423	-0.69922	0.64814	0.611208	0.772449	-0.662192	0.429563	0.637277	-0.58804	-0.716705	0.685161	-0.480013	0.671506	-0.559863	-0.562051	-0.546678	-0.74327	0.605505	0.646359	0.494898	0.664925	-0.516815	0.723855	-0.587578	-0.691806	0.707926	0.611116
0.535606	0.643117	-0.615754	0.725252	0.692406	0.580437	-0.550546	0.579375	0.611991	0.766347	-0.575476	0.859933	0.574958	-0.615269	-0.51096	0.580597	-0.608295	0.474096	-0.633583	-0.669084	-0.821701	-0.674307	0.6366	0.520431	0.668793	0.563766	-0.60541	0.69783	-0.659195	-0.587479	0.564885	0.620963
0.645666	0.611275	-0.319605	0.735936	0.411268	0.780481	-0.600472	0.738257	0.740327	0.748659	-0.88908	0.256602	0.698778	-0.705519	-0.598328	0.737206	-0.61661	0.589313	-0.729514	-0.602201	-0.427154	-0.550863	0.733933	0.664438	0.659253	0.786697	-0.60889	0.762431	-0.787563	-0.598842	0.622205	0.726362
0.565266	0.531894	-0.571242	0.630766	0.605071	0.658817	-0.60651	0.631589	0.579318	0.857537	-0.707003	0.661186	0.684998	-0.605404	-0.7135	0.550514	-0.672085	0.647372	-0.704497	-0.623079	-0.817245	-0.663642	0.542849	0.582737	0.626218	0.613462	-0.563103	0.648085	-0.570631	-0.531123	0.667423	0.724453
0.578539	0.630319	-0.71572	0.63938	0.621028	0.586116	-0.557033	0.629555	0.640824	0.805224	-0.722946	0.811468	0.597332	-0.656308	-0.514583	0.603066	-0.570697	0.587905	-0.559518	-0.596678	-0.77385	-0.678903	0.63398	0.516633	0.534898	0.685676	-0.544034	0.649646	-0.55539	-0.655724	0.560325	0.674914
0.637818	0.556948	-0.646486	0.720483	0.719051	0.622156	-0.596092	0.551035	0.609717	0.730273	-0.62229	0.85539	0.626606	-0.653448	-0.580493	0.557066	-0.646325	0.6008	-0.572448	-0.611574	-0.779442	-0.550363	0.576112	0.599422	0.641366	0.714477	-0.546978	0.552261	-0.551175	-0.680568	0.636227	0.678955
0.596097	0.546296	-0.595351	0.625169	0.706075	0.664384	-0.549975	0.569794	0.5936	0.82867	-0.817816	0.558397	0.65672	-0.67653	-0.647307	0.703308	-0.654793	0.494183	-0.604259	-0.572655	-0.830767	-0.687071	0.600655	0.671182	0.569581	0.67936	-0.654434	0.669883	-0.599219	-0.715219	0.611756	0.590488
0.690357	0.580031	-0.671245	0.644459	0.748336	0.575598	-0.531119	0.645982	0.647933	0.865193	-0.603352	0.578766	0.659585	-0.623144	-0.556692	0.540836	-0.553657	0.617361	-0.561548	-0.683633	-0.538098	-0.655763	0.648218	0.583475	0.685965	0.654079	-0.54621	0.600086	-0.592241	-0.654221	0.637958	0.604159
0.565714	0.674495	-0.63113	0.659889	0.584143	0.560645	-0.594456	0.586933	0.576164	0.689276	-0.659094	0.958362	0.552851	-0.64373	-0.586437	0.621811	-0.689086	0.537826	-0.552286	-0.544948	-0.571921	-0.706156	0.584594	0.646827	0.623034	0.629709	-0.66998	0.642184	-0.669308	-0.563965	0.631137	0.695312
0.596216	0.61757	-0.671637	0.670793	0.715404	0.558454	-0.604229	0.546498	0.603468	0.821202	-0.708991	0.826229	0.690564	-0.578744	-0.632846	0.51574	-0.689254	0.533334	-0.539746	-0.6443	-0.663687	-0.660861	0.617134	0.510329	0.495753	0.681211	-0.526999	0.544606	-0.645858	-0.590946	0.6684	0.666904
0.547854	0.609813	-0.542128	0.716136	0.606524	0.660065	-0.618	0.645856	0.574834	0.776942	-0.65952	0.584873	0.697218	-0.553454	-0.674985	0.686677	-0.583358	0.527925	-0.614401	-0.635111	-0.866049	-0.66035	0.60378	0.569012	0.724253	0.589382	-0.681476	0.73527	-0.702005	-0.589405	0.662605	0.562072
0.68107	0.613213	-0.508303	0.580486	0.751615	0.620695	-0.582979	0.538991	0.714975	0.751523	-0.444971	0.933124	0.522977	-0.658522	-0.542069	0.613053	-0.542631	0.623349	-0.57165	-0.54348	-0.84235	-0.628007	0.580548	0.617806	0.591427	0.705739	-0.545882	0.564574	-0.659638	-0.5725	0.683346	0.603831
0.585647	0.612541	-0.675325	0.72613	0.694023	0.616906	-0.571818	0.618411	0.645893	0.747869	-0.63023	0.901404	0.696126	-0.635397	-0.536153	0.658341	-0.58451	0.543515	-0.572373	-0.659186	-0.75132	-0.731149	0.660881	0.663657	0.603296	0.596016	-0.473474	0.648485	-0.621634	-0.55048	0.531926	0.549924
0.576339	0.572606	-0.66012	0.70465	0.684813	0.603703	-0.620553	0.652447	0.5462	0.562756	-0.786295	0.546553	0.63958	-0.619687	-0.656364	0.656288	-0.689229	0.566685	-0.557791	-0.710712	-0.597811	-0.677682	0.555638	0.656185	0.639597	0.657085	-0.644917	0.641639	-0.602395	-0.627899	0.695916	0.580959
0.563063	0.530608	-0.574441	0.663791	0.617512	0.678109	-0.631465	0.581457	0.655182	0.649057	-0.697421	0.823874	0.696044	-0.648916	-0.555608	0.581651	-0.612137	0.551093	-0.526764	-0.659145	-0.70461	-0.571013	0.619101	0.670571	0.593772	0.716994	-0.568804	0.671838	-0.629059	-0.552436	0.654451	0.600983
0.610968	0.578804	-0.615295	0.614405	0.638421	0.629839	-0.544827	0.635365	0.525647	0.634153	-0.623304	0.663538	0.618175	-0.546337	-0.670014	0.574316	-0.591215	0.561674	-0.714251	-0.64269	-0.627708	-0.589967	0.723553	0.51517	0.633462	0.674856	-0.716862	0.65417	-0.578106	-0.690073	0.663275	0.669285
0.687101	0.489154	-0.71456	0.580663	0.693001	0.606059	-0.712659	0.785331	0.567751	0.711841	-0.778134	0.489502	0.555213	-0.78361	-0.62661	0.644013	-0.604075	0.561491	-0.57456	-0.589876	-0.689572	-0.766012	0.733021	0.743959	0.500548	0.666639	-0.64999	0.620832	-0.710819	-0.560462	0.744491	0.648882
0.537842	0.57402	-0.64214	0.630137	0.709769	0.684149	-0.606593	0.665867	0.658052	0.675398	-0.633335	0.801185	0.573901	-0.659491	-0.648151	0.659657	-0.607081	0.561965	-0.580372	-0.548889	-0.765696	-0.583116	0.622524	0.639638	0.625453	0.582291	-0.598123	0.636842	-0.564766	-0.630426	0.5361	0.687125
0.649799	0.58702	-0.620771	0.635969	0.605995	0.543233	-0.631583	0.569607	0.71892	0.797029	-0.683375	0.720626	0.624748	-0.703445	-0.547555	0.519268	-0.599947	0.589631	-0.63852	-0.654085	-0.81005	-0.752355	0.568986	0.635281	0.622889	0.600574	-0.503273	0.549851	-0.582117	-0.683429	0.64659	0.569479
0.543963	0.71413	-0.62598	0.711713	0.563772	0.637449	-0.600887	0.691756	0.570131	0.833804	-0.521079	0.811722	0.480026	-0.70996	-0.627653	0.65103	-0.556466	0.691732	-0.586762	-0.68042	-0.542172	-0.749369	0.574192	0.676598	0.629013	0.650492	-0.626836	0.731501	-0.671676	-0.517806	0.679303	0.527858
0.61982	0.57889	-0.747989	0.583807	0.507244	0.635071	-0.596452	0.546584	0.636531	0.662596	-0.669329	0.825278	0.710581	-0.712998	-0.611478	0.626207	-0.686701	0.521841	-0.680265	-0.583559	-0.862628	-0.636071	0.581027	0.530932	0.659489	0.48004	-0.65091	0.62026	-0.565568	-0.707711	0.681737	0.627432
0.508919	0.715697	-0.635208	0.576822	0.64968	0.559867	-0.56419	0.789732	0.773191	0.776477	-0.45438	0.752227	0.614969	-0.528878	-0.676736	0.700781	-0.580165	0.636203	-0.693101	-0.616998	-0.507218	-0.640293	0.543584	0.6397	0.681818	0.720275	-0.732873	0.643397	-0.581191	-0.684962	0.691432	0.633418
0.681988	0.634393	-0.649017	0.7379	0.582743	0.648664	-0.658481	0.663325	0.740116	0.713573	-0.506531	0.960449	0.574678	-0.597949	-0.546041	0.524559	-0.687812	0.559253	-0.531825	-0.608774	-0.645902	-0.686889	0.544833	0.638091	0.558584	0.61085	-0.649578	0.528844	-0.68263	-0.56574	0.653883	0.66547
0.656352	0.638311	-0.66046	0.66634	0.572899	0.610998	-0.655531	0.651611	0.536519	0.579891	-0.651879	0.547216	0.645517	-0.638341	-0.570437	0.674697	-0.58249	0.653364	-0.570096	-0.646291	-0.798055	-0.691736	0.526887	0.626381	0.655269	0.592396	-0.563476	0.546623	-0.577875	-0.642193	0.564428	0.635997
0.700035	0.680045	-0.611984	0.615857	0.718682	0.563067	-0.52652	0.61592	0.744479	0.688334	-0.53717	0.890402	0.502902	-0.681338	-0.68217	0.626138	-0.623934	0.589329	-0.545821	-0.702664	-0.73272	-0.609087	0.594747	0.532285	0.647803	0.601203	-0.525396	0.557742	-0.712893	-0.641016	0.551744	0.568013
0.516885	0.631979	-0.646273	0.58248	0.750307	0.513596	-0.520382	0.607491	0.658537	0.747918	-0.593028	0.832035	0.585546	-0.594625	-0.684653	0.548922	-0.599604	0.577534	-0.652811	-0.612618	-0.80146	-0.720715	0.697975	0.635204	0.543223	0.732166	-0.560432	0.667605	-0.569474	-0.608095	0.628923	0.645168
0.614348	0.647019	-0.68297	0.563319	0.632115	0.633872	-0.600761	0.536406	0.724845	0.667838	-0.499296	0.868277	0.615669	-0.674892	-0.627539	0.569286	-0.55992	0.596559	-0.613123	-0.522994	-0.61773	-0.709223	0.684424	0.621082	0.571658	0.650621	-0.546662	0.589844	-0.604571	-0.588243	0.663878	0.581229
0.805722	0.654342	-0.358923	0.664887	0.416477	0.71733	-0.80926	0.542159	0.452749	0.720967	-0.82352	0.128014	0.798669	-0.723692	-0.752837	0.642512	-0.794467	0.854845	-0.558777	-0.649147	-0.674289	-0.341036	0.641762	0.639738	0.454042	0.690477	-0.842642	0.770746	-0.764226	-0.704432	0.55398	0.524787
0.745537	0.834948	-0.465374	0.866341	0.870328	0.788566	-1.00295	0.702088	0.669221	-0.645438	-0.696364	0.349138	0.554527	-0.822696	-0.717364	0.80357	-0.655239	0.615225	-0.755933	-0.688772	0.141838	-0.991003	0.465505	0.862015	0.63662	0.13194	-1.02131	0.518512	-0.732151	-0.725695	0.499508	0.649198
0.645171	0.587344	-0.2184	0.391144	0.658186	0.653229	-0.538159	0.731615	0.806183	0.277446	-0.668151	1.04102	0.734843	-0.558286	-0.571651	0.572835	-0.630258	0.773668	-0.759343	-0.498539	-0.7538	-0.856354	0.721744	0.767142	0.688186	0.714034	-0.67634	0.529034	-0.602229	-0.632736	0.705935	0.517983
0.690519	0.610783	-0.700236	0.68344	0.748394	0.531725	-0.694194	0.656256	0.539152	0.828529	-0.64512	0.75301	0.548816	-0.493114	-0.523301	0.62625	-0.720575	0.694253	-0.539202	-0.679366	-0.696711	-0.487719	0.526833	0.533986	0.579439	0.69069	-0.550072	0.680903	-0.682821	-0.538559	0.53976	0.656536
0.639364	0.679681	-0.638664	0.680847	0.636424	0.576778	-0.624295	0.568875	0.70874	0.705397	-0.733861	0.646141	0.64613	-0.557236	-0.649249	0.529544	-0.568502	0.531375	-0.550226	-0.626328	-0.678148	-0.676859	0.599872	0.524465	0.541393	0.615122	-0.632556	0.688962	-0.663055	-0.641101	0.594414	0.52808
0.525636	0.545998	-0.637041	0.637049	0.642315	0.544702	-0.652476	0.606638	0.587952	0.702324	-0.73801	0.947367	0.592346	-0.559092	-0.644137	0.620605	-0.640105	0.653241	-0.640909	-0.632826	-0.677825	-0.663179	0.638253	0.555363	0.551286	0.599369	-0.547448	0.651292	-0.649918	-0.534564	0.661802	0.651334
0.589602	0.654535	-0.720746	0.672442	0.652581	0.57001	-0.642148	0.605795	0.706266	0.741577	-0.529659	0.529648	0.634573	-0.554083	-0.559878	0.68048	-0.561566	0.558228	-0.604853	-0.545408	-0.79248	-0.731126	0.601449	0.615787	0.542252	0.719466	-0.670844	0.662603	-0.580672	-0.53918	0.605725	0.674329
0.626652	0.659254	-0.712674	0.638929	0.706929	0.643383	-0.665923	0.656409	0.669624	0.649639	-0.66436	0.50934	0.613718	-0.598015	-0.528478	0.62862	-0.564881	0.679006	-0.527768	-0.544688	-0.817402	-0.53678	0.554015	0.672341	0.553464	0.634663	-0.548858	0.692925	-0.618881	-0.535565	0.537878	0.575432
0.645984	0.602676	-0.63854	0.623641	0.631523	0.635528	-0.613967	0.595966	0.597088	0.742592	-0.518598	0.6697	0.729755	-0.712542	-0.652301	0.554471	-0.531702	0.584564	-0.671914	-0.607682	-0.826685	-0.615874	0.632565	0.595485	0.642373	0.519687	-0.553031	0.648243	-0.742836	-0.636927	0.612432	0.750515
0.59798	0.534082	-0.74447	0.70914	0.632582	0.540294	-0.629703	0.713074	0.572368	0.741388	-0.682664	0.635207	0.634179	-0.533669	-0.642903	0.696985	-0.616516	0.522708	-0.686452	-0.654234	-0.751767	-0.690334	0.680153	0.711714	0.553478	0.592018	-0.681247	0.604095	-0.576792	-0.655255	0.711741	0.5617
0.708521	0.751358	-0.797393	0.620197	0.643244	0.711392	-0.638263	0.629001	0.693583	0.719131	-0.474733	0.497653	0.517011	-0.601509	-0.539225	0.666215	-0.554038	0.586091	-0.625093	-0.657642	-0.429705	-0.597678	0.582552	0.62268	0.687832	0.664906	-0.623791	0.735329	-0.625684	-0.690618	0.657416	0.617235
0.618317	0.572705	-0.627935	0.654311	0.600811	0.614231	-0.597022	0.548052	0.51801	0.698171	-0.600403	0.864334	0.661988	-0.625567	-0.557549	0.663264	-0.59216	0.650447	-0.591611	-0.639545	-0.58503	-0.623066	0.557663	0.582746	0.614478	0.714572	-0.622472	0.674816	-0.595102	-0.597739	0.60395	0.602231
0.632589	0.538362	-0.620784	0.700117	0.725127	0.606696	-0.572858	0.537293	0.647975	0.738158	-0.631599	0.627301	0.617749	-0.5923	-0.621545	0.577295	-0.706048	0.608205	-0.665924	-0.556729	-0.799918	-0.680816	0.597795	0.516116	0.544139	0.683803	-0.676504	0.549157	-0.537023	-0.553032	0.588388	0.60907
0.669805	0.61586	-0.660796	0.603825	0.624491	0.644754	-0.545621	0.544245	0.654631	0.746028	-0.504723	0.762784	0.629696	-0.620778	-0.651974	0.641244	-0.697361	0.660653	-0.697178	-0.655744	-0.621114	-0.634305	0.635642	0.548919	0.614545	0.604542	-0.631213	0.604833	-0.552443	-0.604908	0.677216	0.593557
0.591287	0.559619	-0.624103	0.640396	0.710599	0.568024	-0.568971	0.465461	0.565436	0.704474	-0.669731	0.913366	0.606161	-0.583056	-0.6136	0.555585	-0.552559	0.549498	-0.640052	-0.667292	-0.863389	-0.578363	0.650749	0.516661	0.701767	0.694981	-0.628055	0.622751	-0.649097	-0.631675	0.6571	0.624373
0.537851	0.66969	-0.592203	0.73672	0.644208	0.530107	-0.538075	0.558576	0.675165	0.702319	-0.775512	0.877984	0.69887	-0.543689	-0.627898	0.615528	-0.642246	0.66309	-0.570272	-0.669247	-0.595964	-0.556407	0.531579	0.541598	0.572515	0.579443	-0.651435	0.652789	-0.673951	-0.64418	0.641135	0.558516
0.623348	0.618226	-0.651367	0.684304	0.536287	0.64257	-0.552402	0.523222	0.70169	0.707906	-0.81307	0.767356	0.546906	-0.565522	-0.630167	0.518163	-0.464699	0.587283	-0.64239	-0.682688	-0.807845	-0.631941	0.675298	0.558137	0.62227	0.62854	-0.640436	0.572876	-0.705669	-0.660936	0.556001	0.638996
0.684385	0.552792	-0.49992	0.581969	0.593783	0.648927	-0.562095	0.677285	0.580472	0.602153	-0.683974	0.98893	0.643366	-0.644029	-0.557319	0.633776	-0.577145	0.644058	-0.615402	-0.580653	-0.624327	-0.646365	0.596614	0.706753	0.575861	0.607169	-0.687039	0.51785	-0.661537	-0.66218	0.68761	0.582119
0.629662	0.544762	-0.647793	0.656827	0.737334	0.505891	-0.548158	0.562426	0.594224	0.771389	-0.580208	0.852152	0.659566	-0.61416	-0.554886	0.592508	-0.685672	0.591372	-0.578191	-0.546972	-0.685632	-0.631223	0.682643	0.556138	0.644411	0.554524	-0.655502	0.641357	-0.615277	-0.548135	0.645442	0.603429
0.649842	0.59486	-0.586206	0.69988	0.68721	0.593917	-0.543537	0.681113	0.674821	0.797539	-0.643742	0.789224	0.568712	-0.682687	-0.524929	0.654934	-0.66001	0.640139	-0.654602	-0.583503	-0.694024	-0.596258	0.653926	0.630242	0.653976	0.573788	-0.586484	0.579868	-0.629027	-0.675008	0.540315	0.605477
0.589909	0.636596	-0.602487	0.703215	0.653009	0.589808	-0.568255	0.602712	0.572484	0.680072	-0.613176	0.80328	0.554057	-0.534823	-0.694591	0.638281	-0.70111	0.635711	-0.653772	-0.607008	-0.684144	-0.779383	0.510997	0.60399	0.542004	0.613071	-0.686802	0.614949	-0.692549	-0.510143	0.579503	0.537893
0.633677	0.610426	-0.536009	0.567647	0.556253	0.527478	-0.634272	0.625868	0.66631	0.356101	-0.803923	1.04127	0.787601	-0.68687	-0.621645	0.640198	-0.67881	0.739679	-0.588105	-0.492439	-0.688651	-0.69304	0.578342	0.518743	0.659164	0.592006	-0.624846	0.552345	-0.701141	-0.630963	0.598199	0.587928
0.678047	0.646975	-0.692178	0.675939	0.654836	0.527396	-0.572442	0.675491	0.709771	0.748404	-0.786644	0.70834	0.634876	-0.502149	-0.596691	0.56526	-0.586847	0.612673	-0.530177	-0.551126	-0.810354	-0.683847	0.688897	0.646008	0.688212	0.556391	-0.668517	0.600991	-0.630269	-0.709349	0.660717	0.623096
0.643335	0.565695	-0.710164	0.690502	0.572873	0.644442	-0.635518	0.592585	0.624458	0.583938	-0.742182	0.687694	0.59994	-0.596032	-0.564823	0.591122	-0.595918	0.64885	-0.546864	-0.601565	-0.718878	-0.59738	0.591343	0.546975	0.618451	0.648053	-0.601724	0.606004	-0.580556	-0.642188	0.59469	0.669998
0.66533	0.538957	-0.608508	0.708492	0.693691	0.655543	-0.570896	0.605412	0.718703	0.642212	-0.51313	0.773846	0.56637	-0.565722	-0.517684	0.59	-0.531072	0.549782	-0.674307	-0.63872	-0.762977	-0.690727	0.598441	0.599472	0.654271	0.732708	-0.589401	0.510501	-0.66557	-0.510562	0.658786	0.600108
0.628694	0.687512	-0.728132	0.679326	0.737177	0.641606	-0.615797	0.658102	0.59037	0.562862	-0.639995	0.734547	0.693569	-0.543747	-0.540224	0.623747	-0.530958	0.719026	-0.698529	-0.581936	-0.899006	-0.632478	0.6469	0.590944	0.72426	0.576017	-0.556847	0.621427	-0.588928	-0.687168	0.585608	0.530956
0.58832	0.536932	-0.777197	0.557159	0.598184	0.691897	-0.73422	0.635007	0.578987	0.522701	-0.725855	0.219403	0.781556	-0.711747	-0.528771	0.650011	-0.772194	0.793665	-0.567714	-0.672727	-0.814368	-0.698719	0.675083	0.497233	0.502167	0.780573	-0.551066	0.572064	-0.6765	-0.586047	0.747985	0.723714
0.715333	0.635676	-0.490926	0.734317	0.789179	0.531964	-0.737377	0.744079	0.720137	0.901786	-0.767439	0.603433	0.691005	-0.555132	-0.439088	0.744423	-0.655795	0.469404	-0.521766	-0.749541	-0.733701	-0.70094	0.634989	0.504479	0.588072	0.592046	-0.617828	0.566839	-0.549044	-0.513855	0.632455	0.690217
